RegionID,SizeRank,RegionName,RegionType,StateName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30
9,0,California,state,,187817.2418664438,188450.07814597452,189303.3524552132,191154.81757522994,193305.19362333315,195624.80083934552,198074.76332211445,200633.9203747441,203200.28008342077,205633.52481171023,208028.00714527236,210369.25672398857,212348.94420859907,214308.03033712684,216514.8663250785,219259.57332964076,222008.89310188763,224505.74419048848,226843.46725221802,229097.02704545888,231285.56936695625,233331.51372377484,235251.91025673202,237045.5960159458,238493.81550526796,239976.01275503205,241712.58749068747,244056.69411314765,246792.64789553624,249827.69589682613,253339.34007629452,257120.70585201518,260942.09553063332,264567.9134061264,268118.543636795,271617.78362434515,274709.0604555172,277592.437845568,280648.20355927484,284200.8227082163,288145.14562540996,291792.8315453597,295644.219891027,299701.7225472936,304210.241013145,308601.2367063341,312830.6016097416,316918.34716358,321150.0833937154,325918.45480007696,331359.0545665327,337605.20446409076,344795.76121809904,352820.0079728851,361024.1266400915,368854.90794492763,376271.9465046154,383394.57080807886,389654.683709973,395700.5695496849,401080.27814105945,406911.79603258084,413042.51234469813,419956.17520757,426681.2483999257,432899.95609452063,438849.86775773414,444885.6577745574,450949.68932072545,456902.35039870156,461731.51630285586,466006.1880282043,469567.4146630095,472734.31677337456,475750.5751880488,478458.6559369021,481149.7907677824,483010.7024273011,483700.58054189134,483705.06035054877,482667.4556434504,481485.93084419094,480226.36366714496,479133.215268922,478230.0888579564,477170.28451804724,475654.5773768518,473712.5139095634,470684.60171610286,467197.6187939653,462734.7567421195,458081.10075475596,452852.2741256668,447366.2889996381,441852.02182835434,435940.4468091435,430052.67121540237,423102.50661927863,414800.0789651298,405069.12386262114,394712.022136606,384653.92966137285,374466.45687080757,364658.7637436308,355598.50089070277,347764.7537328182,340170.50597765227,332883.71122031286,326071.29310121154,321109.54319675994,316999.5189506957,313137.8614622566,309396.0280041354,306125.78720452613,303700.1799010243,301672.6959109186,300084.6407384518,299237.894189437,300070.82114454586,301977.94020852156,303914.82396859775,304723.4494380013,305756.8438597044,307044.23377026385,308461.8495233778,308395.9233763358,307257.17412831535,305312.7909069238,303329.2731514541,301201.6533900827,299317.10693496955,297974.5714921647,296928.70169585355,295926.5092722191,294450.5546639186,292879.81661987345,290520.4999803074,288621.491725792,286967.68721916754,285163.93779793306,283011.03743093857,280712.66524063586,279577.4923244214,278837.4145232114,278455.54469333566,277891.2029613123,277264.1832901958,276839.77848656656,277049.5841501963,278163.2961002747,279762.28129756165,282293.56508122163,285730.57864528353,290155.5397978737,295030.2324580753,300226.21865412337,305088.5612301572,309326.1300266614,312891.6967357805,317050.1262598197,322757.1946971106,329706.47818723414,336722.44466337265,343475.9054567153,350126.0532485075,356726.59189919755,362261.5356089454,366716.6182891238,369933.6941521866,372601.74848468037,375028.3447814505,377992.7082035493,381187.9877781737,383830.7626516213,385593.4877912959,387165.6140163518,389763.1052782451,393080.43536846153,396760.2803590284,400133.84305422584,403061.7784053292,405498.7816813034,407476.63063959236,409440.26614148496,411687.77919964516,413991.96364247723,415807.657039575,417052.1661160642,418164.8926978382,419534.7347740433,420683.9872478322,421749.4930467608,425034.93594831973,430497.85449678265,436687.8540785353,441397.5122353661,444568.07940080017,447375.84846006933,448476.5709339748,448243.4396950114,446711.8370711089,446214.0853218325,447123.0714171827,449636.225217038,454533.4812518437,461006.5473301948,468022.0737540761,473784.88353209314,478029.52023082966,481719.00164323166,483573.22367157304,485200.2382391148,486904.1033535732,490450.2136338654,494349.88397956983,498880.9604822674,503974.02571714536,509590.3004375389,514729.08444972965,518971.65641993744,522874.3025206305,526062.6107347029,528994.6989000213,532133.7378050111,535718.9673586945,539541.4498439487,542306.3205076273,543951.3364231616,543754.2140091622,542518.2179417764,541155.2216399979,540480.8190846383,540134.341018499,539966.8006681736,540565.473122771,542461.7403971005,545285.6498286776,548580.6607703512,552149.3092663065,555815.9371469807,558731.2960016677,561041.8259228173,563227.6020796313,565304.5018550205,565637.6626550102,564533.7113395728,564521.6822738281,568095.4284426733,575836.6266286648,585771.3428386529,597195.684480608,608503.5031865763,617839.2943507051,625773.4815579749,632906.469095012,642077.9796376,652963.4015853776,664548.4832016887,675474.9576534703,683480.3199630681,689402.7835233688,694571.704436272,700987.4572292459,708627.6834758242,718776.6702512071,731478.4525252254,746707.6540478881,760719.9643625063,771454.1526028104,777295.58921907,777696.2012226451,773028.810759754,765520.2192131989,758864.4622791108,753697.6009559053,748498.602997755,742085.4948170938,736548.9448167471,734157.6181716779,734742.6951099619,738031.1407580292,743361.708884397
54,1,Texas,state,,108243.29016764926,108300.77894876446,108327.89006848133,108466.76011084778,108556.02540939442,108657.11169478839,108723.83660223607,108923.93795986973,109187.37787026836,109470.68909035793,109798.10171981482,110161.96503260532,110380.84554298437,110350.70681913484,110135.88247521878,110008.22199302178,110048.68707828641,110175.6427514243,110325.75238103204,110461.42816569505,110605.03488845413,110756.13295414056,110867.8343775216,110959.08929887226,110992.45739418983,111077.57008291314,111286.06948131097,111651.00227911798,112081.07660979203,112563.61382020493,113054.8137217663,113574.74924769462,114033.88643236156,114428.92230525473,114766.09440941321,115054.17458225589,115275.81543822332,115421.8978714226,115585.13982577366,115775.13683590681,115990.75148486362,116208.50087835842,116423.81184143088,116674.89759516809,116903.43317208426,117136.88619700314,117306.5215612667,117450.86579294199,117807.6699407174,118606.10955601529,119867.57241703081,121118.15791348543,122151.36066078588,122814.53575375285,123435.01845817802,124000.12019218337,124638.89056979398,125234.04348917666,125767.21855662222,126233.83441045188,126730.56488834582,127148.69715662434,127521.16166708416,127849.3962742533,128205.92608661823,128595.15036906481,128939.52050641358,129261.73737869422,129584.23524173687,129845.70443516596,130151.19184604003,130400.13446201613,130604.67314145085,130811.00350318674,131061.60540722414,131462.80805127838,132011.30090736237,132619.2036211522,133225.42647709447,133764.01404633655,134336.75230334888,135044.14679112463,135721.649859002,136393.71607716722,136748.97266697965,136889.48854913027,136873.15126311296,137086.19480950304,137474.92499916189,137980.05609865315,138430.94404154186,138910.12419478517,139382.36290485747,139817.29097138523,140179.83889122974,140514.3294214025,140376.99822405193,139984.3136057854,139408.01224617803,139108.7444230408,138895.98113372902,138705.71235624343,138548.90384266572,138210.7452298467,137719.88096542258,137135.25286874876,136561.6363170134,136031.31485994018,135544.85552068037,135287.31879338212,135179.53191099208,135164.12354750908,135165.85445117461,135144.6049132703,135157.56633817413,135046.72111636438,134899.69048684707,134703.6973980493,134747.56933697764,134871.52269775208,134928.86854111773,134912.66950905925,134933.66697825145,135104.4785070274,135302.84616775243,135349.50128108804,135111.91953219636,134650.87411053223,134104.27231760413,133554.18139413372,132983.42735022015,132487.97938230433,132053.81789825053,131596.03652983668,131145.8281314338,130714.02517668113,130373.33748783456,130026.39111815453,129834.88356817244,129723.1453542374,129684.59450818297,129577.43025201261,129375.18781164731,129138.58877687436,129027.44107175591,129183.41322494792,129469.85065638163,129778.07365730149,130124.00669701102,130585.10142314575,131089.7089785257,131450.08853465435,131747.51428567144,132041.20545671738,132398.7375247984,132781.0983968538,133298.7138589807,133944.18024105506,134698.80121397966,135431.4648302123,136275.25951492498,137283.86018571004,138248.5527742937,139178.34197419812,139894.7640272602,140707.4082360434,141458.8955272001,142303.1598717662,143319.75679645725,144482.90206724155,145676.836825002,146708.61364285857,147738.26104128372,148779.3030069051,149967.32776109266,151045.30270000183,152003.9524477731,152699.00938950037,153556.57611973138,154542.19866903557,155743.0755375912,156975.26509935354,158176.06077668903,159313.58700375355,160413.12277154016,161503.1049144094,162628.69862227223,163804.36555699515,165040.97388825694,166311.40139688412,167451.4217706111,168608.07168993726,169818.42314784363,171051.9771106476,171960.14382422488,172833.74240851196,173692.16151943346,174707.09396886427,175557.2857839089,176387.4898884873,177339.8921198469,178385.69373770463,179558.38350747875,180689.87029070317,181784.50656105942,182757.18467344937,183779.8633005872,184933.03843983807,185978.5851498586,186933.8440266586,187685.8823199872,188486.10570598638,189299.39027137737,190260.87376452886,191298.35455843015,192436.14017209888,193550.58183195512,194559.39899811253,195720.69927832298,196793.68777211136,197913.46077662703,198776.78332296095,199782.8369065265,200700.59274040512,201605.033051776,202306.8290377181,203100.62936992504,203983.63561043865,204871.75296749547,205669.61377268148,206376.43862719138,206968.87066789382,207492.2137645149,207990.65712685641,208524.2376931532,209171.18184431677,209868.7401031825,210774.33085350317,211831.03612364654,212979.74745418367,214179.64603270442,215362.88095913889,216540.53974674715,217382.0796298012,217704.99653721662,217900.06011338215,218586.10396409142,220016.37436395953,222150.4036017511,224538.13041703546,227270.65419876514,229936.8206783107,232786.56098095246,235851.34233302673,239322.4933171269,243144.66324555138,247513.73577871043,252190.5150020476,256670.1403957709,260275.05690875082,263075.6171321738,265813.5377401165,269170.7855252603,272959.3683459987,277809.20240762376,283127.54608344124,289101.54498947854,294948.02704407176,300373.1735968788,305128.1755023131,307997.76111591235,308871.9525628386,308156.0042247668,307184.9617115837,306191.4838654238,304646.11235243385,303353.62212373374,302538.9524018705,302809.7586330706,302900.0596071304,303263.20949176577,303971.27844217414
14,2,Florida,state,,104928.4159731412,105156.04585815218,105431.62419709661,105991.535197697,106594.93399318434,107210.6103898071,107829.464687053,108459.82860863888,109113.10480545444,109779.9590756828,110473.51236268146,111189.21554080652,111844.02645539818,112494.36615495774,113173.93957861442,113976.08144714718,114854.25747799553,115770.93335415062,116756.6375319661,117801.50349932263,118884.62998919294,119970.69763714967,121012.79295414711,122035.1809471401,122958.65718515562,123812.74737839929,124647.58007971081,125586.36801372608,126616.0162414891,127692.57339077971,128788.82983867469,129960.49464845304,131119.56627327797,132277.0911281906,133377.21222511542,134569.40069156815,135745.00223288932,136952.8922091236,138191.28098660766,139570.47208184007,141026.89004337325,142471.97743195097,143902.8698382552,145365.97456606416,146884.76600369276,148423.4530783186,149933.3810073159,151378.38154820018,152764.04940406964,154136.08648459608,155639.00534776578,157352.15210727614,159357.41537134896,161632.18794129443,164159.60950220312,166943.00099804896,169769.21773609656,172484.25234821113,175031.29816718164,177627.13116621002,180293.02980085296,183143.5659363223,186337.06604634493,190098.82281204194,194296.77030150944,198851.62187973395,203715.45533108944,208743.05467406483,213670.0381277503,218207.731540899,222403.2923186608,226334.78408660626,229968.99469230152,233340.81845348826,236841.069060642,240734.12084186784,244466.09456890813,247593.70185311578,249743.1845026157,251155.99848249904,251749.06649997458,251724.51704522534,251349.25075526055,250596.46977835437,249643.38720068336,248613.0247537814,247425.33719809368,246050.59134090992,244261.05724334173,242030.3242713775,239347.48021643746,236383.48402193224,233348.48452462675,230244.07931507527,226997.67858838997,223704.90167518667,220128.0619437881,216597.92283151604,212824.49476271842,209146.07265049397,205193.34607913485,201352.6690161328,197429.11726520516,193350.99884928367,189203.28750273818,185007.75353432866,180882.24150231507,176937.59190637607,173228.26250323537,169932.71006774108,166832.40167076015,163742.29888060983,160751.81975582812,157909.6363880684,155480.01630884522,153242.39435224643,151193.52479696483,149460.19931146622,148304.76678292386,147426.75832990572,146751.81298360613,146164.4997072507,145762.93348333458,145409.26080449103,144950.76206522313,144263.96001836794,143315.15037485302,142130.89385418003,140837.67768604905,139485.0721059699,138115.20480254342,136809.3794120385,135505.1324447689,134268.66364550267,133003.9175747581,131777.57821581975,130551.97270034114,129445.98438845783,128428.75018263147,127629.15952067415,127028.06848772884,126683.75866284565,126508.11460351024,126428.45084438614,126457.83323951902,126578.31072873005,126777.87499876592,127154.47344614415,127650.61808836438,128315.70957268767,128988.75991177488,129592.65950114046,130232.82199889405,131008.3105920945,132083.2093865353,133504.28364303304,135104.06796538192,136727.295039369,138372.20135861728,140084.66963663194,142022.87331021795,143939.6170624544,145792.47855226105,147581.93782827465,149333.5779951628,151193.258498618,152845.86852736413,154519.05497866904,156092.54968410317,157780.00361535072,159374.4441368635,160806.96779334373,162216.64670355935,163389.71705996056,164599.7576833764,165636.6572347704,166708.65956269845,167616.6622181581,168742.95427314637,170072.81047646864,171519.20712732992,172791.64195987172,173920.70447017506,175055.67178838633,176333.78647737042,177628.62457110095,179094.65835501056,180648.85023151993,182350.7718954093,184140.00866935946,185870.66141246012,187483.72029922064,188959.11941808986,190346.2738452484,191612.31665332164,192955.9675207125,194290.74568674713,195714.2617990429,196960.717031823,198252.7417826103,199713.74087587002,201334.96933428315,202829.25233488414,204074.82039549117,205174.41662716193,206409.9062918045,207840.03129733016,209367.89521827523,210723.03982492595,212144.7777929672,213508.9741893151,215028.6201217163,216478.0533794769,218014.25110566607,219575.19062785213,221212.82337964477,222766.8189912931,224229.54493166856,225761.7269153846,227226.8788288763,228687.64800224666,229897.3920609313,231416.85660564256,232895.47294378994,234394.60010384725,235641.06682033392,236966.60156531795,238393.51405994626,239643.5040746413,240723.55737848798,241410.9764136607,241912.7778512972,242188.10065966946,242614.68969090586,243174.62824225018,243934.11143059537,244695.2968866309,245709.3480262435,247095.61407232573,248798.4451879059,250851.27507291912,252780.3838905415,254478.50326988942,255525.87363928894,255867.6642560883,256066.62762013046,256707.61770106084,258347.35019721696,260960.868457834,264040.57396465907,267648.5549437897,271233.0046608836,274966.46698304085,278709.0407762257,282697.0184234325,287117.75234249467,292425.06532306893,298900.0300855565,305674.64298156096,311883.8680019554,317100.05735938274,322140.4073687877,327633.5667751255,333475.4783947123,340646.04512265197,348871.19347335206,358408.85132223455,368057.381280377,377016.7247970114,384798.36159745575,390113.71401300794,392777.07194337505,393068.3976074215,392589.8433260088,391931.3805595537,390501.06084410957,388946.84465355164,387667.35127826314,387701.8300573172,388076.8469484959,389075.6173352565,390856.12951337895
43,3,New York,state,,129772.2514921959,130235.07744892969,130680.07434633393,131636.64127805474,132624.4798760761,133692.34285283656,134652.3505305443,135493.04311366426,136239.2519318402,137040.52121909018,138025.62661272613,139111.03578266356,140154.99473974537,141024.3697358366,141806.46227362604,142618.84681690566,143513.23325142235,144499.85681259292,145535.8302137859,146623.8817340488,147687.4121106083,148808.2724338028,149984.72506684015,151237.7025152009,152477.1974503997,153602.3126547072,154555.06571057628,155490.64080792773,156485.4023327529,157640.00894281792,158880.4540706244,160266.2102676483,161693.45154361238,163117.7397127829,164504.66371163315,165944.54208986324,167353.32802696255,168723.18255886354,170181.89691723144,171615.70181933447,173080.57293210807,174532.86373016748,176056.58694116856,177787.13436781953,179660.2320249932,181589.0496460998,183278.41277040084,184797.5747026601,186278.816660593,187682.23258385455,188857.3307086383,190021.70317027546,191389.5287654253,193076.77566977777,194974.49171747823,196927.33286453562,198982.80386516286,201003.99298997526,203054.89250018704,205018.92513847744,206893.62607751126,208721.06109148046,210403.30287371555,212177.57517474124,214060.1389646843,216004.17563154013,218048.85500310687,220185.3232018291,222427.18650228126,224707.93581670462,226769.4902752505,228823.6366193477,230618.8689308441,232261.09818521934,233617.2749225835,234795.54780162717,235908.74470936204,237058.3640155651,238135.01820407473,239098.62740072093,239722.3566975705,240180.15581948124,240444.64305782088,240725.0577255447,240959.35144582033,241151.06047467687,241405.28320009497,241510.6748982979,241711.06549168655,241743.5094436288,241794.40516548615,241863.8350973879,241871.96647421116,242049.34073559326,242227.16992591994,242323.48299141764,242383.3669798698,242265.82868854876,242132.27094535553,241826.59980437325,241314.48480620247,240614.21612362587,239685.55238973568,238680.78194674096,237558.09257330626,236206.32747429164,234724.77413360428,233302.94995086791,231988.65333338582,230858.69649339342,229857.88513340257,229006.57210603703,228224.68002359252,227375.1091061771,226494.5141502023,225543.65608080864,224743.4380144955,224123.871563978,223727.73812210947,223461.6707142991,223268.0840577873,223253.32101792019,223321.81632912808,223660.06148600136,224021.84076318276,224505.04167700536,224815.07221415313,224742.57097550537,224278.88447424,223437.84918379108,222556.75447737006,221663.24602269335,221033.53505921978,220551.212555051,220255.22109262363,219857.32540373993,219430.82866283983,218794.15883037043,218171.30871893998,217562.9794665619,217008.13959448066,216455.09533963376,215852.34452105095,215342.301313917,214893.82510735482,214734.1188160579,214958.19310546608,215412.58427647906,215996.8658725205,216456.26869523074,216910.91430283547,217085.33115221086,217321.4008071009,217273.94836055025,217264.93229279053,217176.28987381424,217549.8038035533,218240.84718773738,219071.2223833575,219886.02162836082,220795.73399225436,221998.51223249795,223204.81336877178,224303.5351500519,225204.3173727677,226052.95761012755,226685.46076752536,227030.4865951531,227364.6688152956,227909.3607323896,228912.75301581513,230084.2462656216,231466.8193246522,232433.6256080421,233280.7881824187,233847.25634283197,234597.3025370799,235143.74940758862,235765.00358384906,236232.95857498888,236631.0669886519,236958.5451170078,237348.12546204522,237924.5462091308,238833.75760451192,239780.0380548537,240926.58419207166,242271.13353594765,244060.11405566093,245910.50179620172,247396.22239936198,248603.98393452188,249509.5817599386,250247.43463875158,250618.05288708137,251258.6144993004,252208.74364718515,253586.15983848867,254739.58078731503,255596.65214899395,256313.39619413158,257147.726743529,258322.87070710261,259887.2684386923,261398.3287339403,263119.84496687487,264737.8437406979,266892.2305688818,268657.0798172578,270192.9234888949,271333.71088978293,272687.6786343986,274086.04762207746,276593.5302087709,279439.5432945774,282886.6796302979,285632.7479198451,287630.1618417509,289629.54399440944,291716.1472243674,294525.4352293694,297047.10510583775,299763.33498993685,302385.6195584342,305116.2243093487,306939.1657883906,308138.39347991266,308756.47885727725,310150.3062567531,312289.3809579056,314750.7246577375,316836.84836706205,318199.57754392014,320014.0968599653,322025.162477032,324397.87860584504,325965.4482780881,327207.92929867,328960.73848630284,331010.8508157675,333528.6702462663,335449.59312491963,337138.139279567,338594.49085156654,339900.7461958655,340702.4564858224,341078.59717346175,341685.3139504871,343913.75268007634,347286.22637276,351594.51599667716,356295.3515462081,360853.7923181508,365712.4507922845,370357.73962082574,374703.6863712734,379099.37578361697,383278.195847492,387533.2222987328,390872.3064974549,393381.61648944207,395890.19885378145,398680.1108517449,401578.3224081116,404827.72788881796,408741.79524838907,413988.24560333026,419485.63645714865,424596.8975169581,429452.2423754832,432802.32218442205,433974.5617897285,432785.47595139197,431294.99494899786,430068.71105361125,428120.72924243007,427404.3035152286,428093.3963243007,431304.3007568217,434411.4639372088,437767.52384048555,441462.2410817682
47,4,Pennsylvania,state,,92067.40335983483,92264.45858566082,92449.61762701832,92826.87100523902,93214.37230736153,93612.54442987539,94035.34351491717,94438.82760446321,94849.8968616837,95244.12901757938,95679.04395974579,96128.84259728274,96572.71413857305,96978.63389188785,97387.06835838918,97825.44634269389,98245.00317201407,98672.10709010193,99131.59321192827,99637.64731341497,100149.81074730701,100620.43332520127,101098.31358317753,101550.28467725943,101999.8887932792,102445.2691188425,102909.79813742983,103421.10258679953,103979.80839776968,104594.89596093813,105283.25050514257,106060.04906095927,106866.13056894545,107655.85272844344,108335.1582754845,108981.32716107753,109600.19081232516,110222.77574348294,110817.98133861668,111447.37318725653,112217.79696258025,113148.267819923,114170.18953902286,115155.67822451804,116122.63418235385,117036.69111856092,117865.02357947582,118602.7446007475,119256.87702668332,120010.4839792641,120767.97827506634,121609.55316573789,122600.08344016386,123769.24487253003,125141.74606396352,126482.68604397315,127821.70329636401,128987.87792717322,130167.66994989156,131319.8625910106,132506.7656988107,133469.55626275614,134391.42405423278,135394.4092718138,136601.9492527096,137998.96144073733,139493.818317265,141060.17060987573,142532.06596448246,143874.23955933485,145105.68221009627,146261.50521829264,147287.3054034104,148181.49789514948,149020.65918374292,149908.7280928672,150902.52410801177,151990.74964274073,152998.12993983374,153813.23511841535,154381.37847778326,154823.69279596335,155177.15470455214,155475.41469158247,155777.15983445747,156137.79297500386,156590.32545665858,157008.00544273423,157409.58437750692,157715.11291446575,158044.61660203844,158281.073737307,158399.94469354386,158477.78225805145,158577.3088880648,158655.60878040156,158614.6368056014,158585.82264261556,158523.3683820841,158479.86758892806,158288.01003625552,157981.969313522,157437.7725662622,156729.49016055162,155982.20710251806,155333.47389220077,154722.83212511978,154064.6838512471,153393.4566148192,152952.3777973994,152734.38880408843,152603.0382667207,152374.64410237825,152061.41699026714,151718.81170553772,151315.92958314196,150935.22117476046,150675.5800917724,150622.83163880443,150704.41242839687,150937.0386031425,151261.40803142532,151712.2750581176,152150.42581343453,152437.85116096374,152488.39792066783,152255.9138705921,151814.403630266,151156.77574235416,150380.2647665963,149526.49755902716,148720.7870333294,148020.37219739644,147452.7889898928,147020.0459911404,146557.52776807887,146022.62174292924,145339.75354100126,144657.91940239785,144091.74625881427,143685.57493457655,143352.2280112767,143018.66685414765,142693.75578185357,142411.35386716074,142347.59464452497,142658.08870623968,143122.76317163245,143581.35084776668,143796.73610518142,143916.16098794164,143850.00843270056,143786.6878707331,143678.82238774622,143626.0164900579,143621.61766034056,143686.72819653255,143767.88262793262,144028.9391500083,144494.9146249371,145170.59497077836,145773.34105514665,146011.53153815388,146153.14766920087,146167.16432022423,146449.0269874195,146663.48591582046,146924.65188529436,147136.5903625706,147347.4327278034,147594.07632639978,147967.92699330344,148496.34787496406,149013.3236568529,149535.22201486965,149816.85334253623,149893.23541564247,149640.8740243611,149519.54273215806,149585.11460902312,149736.04543981372,149846.5625742371,150076.04583224864,150516.95432356236,151129.9549001295,151691.45384440495,152355.10688465755,153103.69524971655,153838.89427213397,154413.9958014854,154739.19897199105,155151.0216738499,155677.13795836887,156199.15592822531,156259.8910827307,156268.50619987483,156478.1727989665,156986.09356822562,157400.55122421889,157818.93111636981,158347.14431464917,159007.7256068907,159629.52150349444,160329.68615514896,160941.00584723707,161485.0223320392,161932.02850044257,162469.41611714746,163044.04043554913,163632.5250422533,164239.38293055154,164891.43337940992,165602.97581421697,166439.20987659154,167403.2866868288,168362.773663116,169240.29983480147,170026.98991226914,171101.3822082707,172125.09328518607,172962.28677198745,173431.03736159022,173904.1978992441,174428.82020218033,174932.05606017518,175264.85338345016,175624.87881377633,176071.5653973797,176793.87534905193,177823.79032422323,178879.46619944318,179730.98145478396,180302.70460623133,180939.0068939711,181670.51047633964,182454.42029974735,183178.4951345456,184064.3639786879,185163.0993541435,186355.94404023452,187556.2075979651,188848.57257349402,190243.4897934932,191742.6467033648,192694.48671207033,193211.36850165247,193734.78806696102,194963.00976211333,197249.78578047614,200031.65322394157,203320.64835749613,206435.05564767317,209322.69513463517,212132.21613866222,215024.49448410957,217976.8565325231,220948.0950621368,224072.85861218197,226396.7266195213,227406.04284081477,226848.18771137914,226417.06790711652,226672.77691793654,227777.28155360083,230301.10032699537,233931.8656540149,238428.42951114886,242495.22548922175,245650.09298588368,248120.3025826013,249131.31841230506,249055.7270279251,248238.8325959494,248090.5994595763,248431.3731215326,248734.41841841416,249336.1092396093,250060.80236970363,251396.5590357074,252438.82136256792,253950.55020750788,255965.45426911235
